Performance.KDTMean;Performance.MAMean;Performance.MVMean;Performance.TBCMean;Performance.DDCMean;Performance.DMSMean;Performance.AEDMean;Performance.ADMSLMean;ExhaustionLevel;Performance.Task
0,499683392;0,459278692;0,332011473;0,417899905;0,214045734;0,265110171;0,169301614;0,585885872;0;2
0,499713144;0,43772905;0,328961333;0,428308148;0,213415098;0,25804563;0,179864814;0,477532839;0;2
0,492937717;0,453629576;0,329726404;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499340122;0,455365268;0,349979146;0,417579089;0,218152797;0,248600713;0,217319722;0,43197145;0;2
0,499821948;0,37502727;0,311489082;0,435017857;0,212559719;0,333715683;0,173117902;0,693419618;0;2
0,499714403;0,336923184;0,309410103;0,411527269;0,21155758;0,21329162;0,160898797;0,198955819;0;2
0,499419563;0,324326723;0,287208326;0,413494698;0,21155758;0,211295879;0,163763405;0,171151311;0;2
0,49945404;0,324326723;0,28713457;0,413494698;0,21155758;0,211295879;0,163763405;0,171151311;0;2
0,499939424;0,311733318;0,280434734;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499702082;0,316439202;0,281256436;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499451092;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499617031;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,49970364;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499579647;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499499857;0,327018549;0,321044092;0,43045731;0,21155758;0,288777739;0,199390636;0,573128612;0;2
0,499648002;0,321006423;0,27596009;0,428261095;0,980237855;0,292445942;0,20887744;0,682233477;0;2
0,492937717;0,320803652;0,275906333;0,422653959;0,47100798;0,221788867;0,208725828;0,295040824;0;2
0,492937717;0,337657206;0,305574445;0,415714197;0,216393043;0,220461638;0,197977048;0,245738658;0;2
0,499951748;0,307642482;0,284268706;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499891417;0,329567759;0,315299175;0,424391391;0,213895905;0,253379878;0,165841414;0,471479186;0;2
0,499485148;0,332092956;0,316668048;0,424466927;0,21155758;0,232449394;0,16931413;0,42139376;0;2
0,499580887;0,337190537;0,312890607;0,423258458;0,214783417;0,223782741;0,174644645;0,275476132;0;2
0,499619009;0,31951704;0,313893902;0,41775924;0,217226535;0,239408368;0,167166214;0,409306313;0;2
0,499652712;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499600263;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499576562;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499505387;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499509409;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499790168;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499936149;0,329317824;0,30832721;0,420817244;0,213561858;0,241220859;0,1657819;0,426467335;0;2
0,500009493;0,447399471;0,337705403;0,421274456;0,213561858;0,272697245;0,168675703;0,590088185;0;2
0,499837598;0,467841381;0,339476718;0,426860322;0,21452961;0,365009979;0,176679266;0,82047208;0;2
0,499496671;0,431428568;0,319292595;0,564592598;0,219973891;0,220275999;0,179794275;0,255915716;0;2
0,499178357;0,411408555;0,306581986;0,417959567;0,217268945;0,219430567;0,177817574;0,298209497;0;2
0,49921844;0,411307685;0,30439393;0,417301079;0,214563998;0,218965998;0,177474279;0,256671696;0;2
0,499375126;0,442838096;0,289584012;0,420019327;0,720995742;0,214540273;0,190752883;0,203488712;0;2
0,499454478;0,459373015;0,296745245;0,419740911;0,720995742;0,214458128;0,161967789;0,205758286;0;2
0,499232931;0,416149231;0,328187221;0,418905661;0,21155758;0,211324922;0,159724989;0,174339081;0;2
0,499103137;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,50031337;0,459519996;0,344694478;0,447839714;0,361160776;0,266220515;0,395728674;0,42814603;0;2
0,499923314;0,54697461;0,375338398;0,433715851;0,21155758;0,336501227;0,19622076;0,747719835;0;2
0;0,155390004;0,074390997;0,441983759;0,647054217;0,072058728;0,170521668;0,265544604;0;3
0,530615441;0,920987275;0,885028653;0;0,387851464;0,963343093;0,15640853;0,825058477;0;3
0,442126911;0,48622785;0,453141895;0,560180164;0;0,666518927;1;0,94840756;0;3
0,631757333;0,662148617;0,473967483;0,688382166;0,258321961;0,620810522;0,176055599;0,424475501;0;3
